No,MemoryID,Word1,Word2,Title,Poem,EndingRule,Mood,ObservationType,SceneTheme,Location,TimeOfDay,Weather,Brightness,Palette,Subject,Symbol,Composition,Lighting,CameraStyle,Rarity,RareEffect,ImagePrompt,Filename,OutputPath,Generate,GenerationStatus,ReviewStatus,Notes
099,M099,接続不能の,ラムネ,接続不能のラムネ,"空はまだ青かった。
接続不能のラムネを思い出しそうになる。
甘さだけ残った。",だけが,Serious,Memory,冷たいラムネ瓶,縁側または夜店,深夜,観測不能,Rare Glitch,"black, deep blue, red glitch and cyan",an empty chair suggesting someone just left,ビー玉と水滴,水面,夕暮れ,404 Memory Camera,RARE,OBSERVATION LOST,"404 Memory Camera observation error, corrupted summer memory, heavy VHS noise, RGB split, scanline interference, digital tearing, missing fragments, double exposure, signal loss, unsettling but beautiful, red and cyan glitch accents, the numerals 404 clearly visible inside the scene as part of the corrupted memory, vertical 9:16, 1080x1920, no other readable text, no UI frame, no watermark. Scene: 冷たいラムネ瓶 at 縁側または夜店. Title concept: 接続不能のラムネ. Visual motif: ビー玉と水滴. Subject: an empty chair suggesting someone just left. Composition: low angle focused on reflections on water. Time: 深夜. Weather and air: 観測不能. Lighting: 夕暮れ. Color palette: black, deep blue, red glitch and cyan. Emotional tone: Serious, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 空はまだ青かった。 / 接続不能のラムネを思い出しそうになる。 / 甘さだけ残った。. Error label concept: OBSERVATION LOST.",099.webp,images/memory/099.webp,YES,PENDING,UNREVIEWED,
100,M100,接続不能の,夕暮れ,接続不能の夕暮れ,"夜気がゆっくり近づく。
ビー玉が最後まで出てこない。
影だけ伸びていた。",だけが,Smile,Smile,夏の夕暮れ,住宅街または河川敷,夜,薄曇り,Normal,teal shadows with faded amber,a child-sized silhouette far in the background,長い影と茜空,足元,夕暮れ,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 夏の夕暮れ at 住宅街または河川敷. Title concept: 接続不能の夕暮れ. Visual motif: 長い影と茜空. Subject: a child-sized silhouette far in the background. Composition: low angle close-up of sandals and wet ground. Time: 夜. Weather and air: 薄曇り. Lighting: 夕暮れ. Color palette: teal shadows with faded amber. Emotional tone: Smile, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 夜気がゆっくり近づく。 / ビー玉が最後まで出てこない。 / 影だけ伸びていた。.",100.webp,images/memory/100.webp,YES,PENDING,UNREVIEWED,
101,M101,接続不能の,鳥居,接続不能の鳥居,"風鈴がひとつ鳴った。
接続不能の鳥居を思い出しそうになる。
境界だけ揺れていた。",だけが,Serious,Boundary,境界に立つ鳥居,神社の入口,時間不明,無風,Rare Glitch,near-black with corrupted magenta and cyan,"no visible person, only traces of presence",鳥居としめ縄,手元,夕暮れ,404 Memory Camera,RARE,MEMORY ERROR,"404 Memory Camera observation error, corrupted summer memory, heavy VHS noise, RGB split, scanline interference, digital tearing, missing fragments, double exposure, signal loss, unsettling but beautiful, red and cyan glitch accents, the numerals 404 clearly visible inside the scene as part of the corrupted memory, vertical 9:16, 1080x1920, no other readable text, no UI frame, no watermark. Scene: 境界に立つ鳥居 at 神社の入口. Title concept: 接続不能の鳥居. Visual motif: 鳥居としめ縄. Subject: no visible person, only traces of presence. Composition: close-up of hands and an object, face not visible. Time: 時間不明. Weather and air: 無風. Lighting: 夕暮れ. Color palette: near-black with corrupted magenta and cyan. Emotional tone: Serious, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 風鈴がひとつ鳴った。 / 接続不能の鳥居を思い出しそうになる。 / 境界だけ揺れていた。. Error label concept: MEMORY ERROR.",101.webp,images/memory/101.webp,YES,PENDING,UNREVIEWED,
102,M102,接続不能の,灯籠,接続不能の灯籠,"風鈴がひとつ鳴った。
サンダルに小石が入った。
水面だけ応えていた。",だけが,Smile,Smile,水面を流れる灯籠,静かな川,月夜,薄曇り,Normal,rain-washed blue with small golden lights,a hand holding a small summer object,灯りと水面,水面,夕暮れ,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 水面を流れる灯籠 at 静かな川. Title concept: 接続不能の灯籠. Visual motif: 灯りと水面. Subject: a hand holding a small summer object. Composition: low angle focused on reflections on water. Time: 月夜. Weather and air: 薄曇り. Lighting: 夕暮れ. Color palette: rain-washed blue with small golden lights. Emotional tone: Smile, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 風鈴がひとつ鳴った。 / サンダルに小石が入った。 / 水面だけ応えていた。.",102.webp,images/memory/102.webp,YES,PENDING,UNREVIEWED,
103,M103,接続不能の,河川敷,接続不能の河川敷,"汗が少し乾いた。
接続不能の河川敷を思い出しそうになる。
風だけ遊んでいた。",だけが,Serious,Memory,夏の河川敷,川沿いの道,朝,薄曇り,Bright,bright summer blue and soft golden sunlight,a lone person seen from behind,草と風,空,灯籠,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark, brighter exposure, luminous summer air, hopeful but not overly cheerful. Scene: 夏の河川敷 at 川沿いの道. Title concept: 接続不能の河川敷. Visual motif: 草と風. Subject: a lone person seen from behind. Composition: wide view dominated by the summer sky. Time: 朝. Weather and air: 薄曇り. Lighting: 灯籠. Color palette: bright summer blue and soft golden sunlight. Emotional tone: Serious, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 汗が少し乾いた。 / 接続不能の河川敷を思い出しそうになる。 / 風だけ遊んでいた。.",103.webp,images/memory/103.webp,YES,PENDING,UNREVIEWED,
104,M104,接続不能の,蝉時雨,接続不能の蝉時雨,"月が低く見えた。
ラムネの泡だけ元気だった。
空だけ静かだった。",だけが,Smile,Smile,蝉時雨の木陰,古い公園または参道,夕暮れ後,雨上がり,Normal,midnight blue with warm lantern orange,two distant figures walking quietly,木漏れ日と蝉の気配,空,花火,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 蝉時雨の木陰 at 古い公園または参道. Title concept: 接続不能の蝉時雨. Visual motif: 木漏れ日と蝉の気配. Subject: two distant figures walking quietly. Composition: wide view dominated by the summer sky. Time: 夕暮れ後. Weather and air: 雨上がり. Lighting: 花火. Color palette: midnight blue with warm lantern orange. Emotional tone: Smile, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 月が低く見えた。 / ラムネの泡だけ元気だった。 / 空だけ静かだった。.",104.webp,images/memory/104.webp,YES,PENDING,UNREVIEWED,
105,M105,接続不能の,祭り囃子,接続不能の祭り囃子,"汗が少し乾いた。
接続不能の祭り囃子を思い出しそうになる。
太鼓だけ急いでいた。",だけが,Serious,Memory,遠くの祭り囃子,夜の路地,夜,雨上がり,Normal,violet-blue with pale moonlight,an empty chair suggesting someone just left,太鼓と揺れる提灯,空,花火,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 遠くの祭り囃子 at 夜の路地. Title concept: 接続不能の祭り囃子. Visual motif: 太鼓と揺れる提灯. Subject: an empty chair suggesting someone just left. Composition: wide view dominated by the summer sky. Time: 夜. Weather and air: 雨上がり. Lighting: 花火. Color palette: violet-blue with pale moonlight. Emotional tone: Serious, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 汗が少し乾いた。 / 接続不能の祭り囃子を思い出しそうになる。 / 太鼓だけ急いでいた。.",105.webp,images/memory/105.webp,YES,PENDING,UNREVIEWED,
106,M106,接続不能の,帰り道,接続不能の帰り道,"空はまだ青かった。
ラムネの泡だけ元気だった。
街灯だけ待っていた。",だけが,Smile,Smile,祭りの帰り道,濡れた住宅街,月夜,微風,Normal,teal shadows with faded amber,a child-sized silhouette far in the background,街灯と二つの影,後ろ姿,青白い光,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 祭りの帰り道 at 濡れた住宅街. Title concept: 接続不能の帰り道. Visual motif: 街灯と二つの影. Subject: a child-sized silhouette far in the background. Composition: rear view, face not visible. Time: 月夜. Weather and air: 微風. Lighting: 青白い光. Color palette: teal shadows with faded amber. Emotional tone: Smile, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 空はまだ青かった。 / ラムネの泡だけ元気だった。 / 街灯だけ待っていた。.",106.webp,images/memory/106.webp,YES,PENDING,UNREVIEWED,
107,M107,接続不能の,夜店,接続不能の夜店,"汗が少し乾いた。
接続不能の夜店を思い出しそうになる。
お腹だけ急いでいた。",だけが,Serious,Memory,閉店前の夜店,祭りの屋台通り,朝,雨上がり,Bright,warm sunset orange and clear cobalt blue,"no visible person, only traces of presence",食べ物の湯気と裸電球,水面,灯籠,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark, brighter exposure, luminous summer air, hopeful but not overly cheerful. Scene: 閉店前の夜店 at 祭りの屋台通り. Title concept: 接続不能の夜店. Visual motif: 食べ物の湯気と裸電球. Subject: no visible person, only traces of presence. Composition: low angle focused on reflections on water. Time: 朝. Weather and air: 雨上がり. Lighting: 灯籠. Color palette: warm sunset orange and clear cobalt blue. Emotional tone: Serious, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 汗が少し乾いた。 / 接続不能の夜店を思い出しそうになる。 / お腹だけ急いでいた。.",107.webp,images/memory/107.webp,YES,PENDING,UNREVIEWED,
108,M108,接続不能の,打ち上げ跡,接続不能の打ち上げ跡,"月が低く見えた。
扇風機に向かって『あー』と言いたくなった。
静けさだけ広がった。",だけが,Smile,Smile,花火大会の打ち上げ跡,人気のない河川敷,夜,薄曇り,Normal,rain-washed blue with small golden lights,a hand holding a small summer object,煙と空の椅子,手元,青白い光,404 Memory Camera,COMMON,,"404 Memory Camera observation, nostalgic Japanese summer, dreamlike cinematic anime realism, analog film texture, subtle grain, gentle bloom, slight motion blur, humid air, quiet emotional ambiguity, real and dreamlike at once, highly detailed, vertical 9:16, 1080x1920, no logo, no caption, no UI, no watermark. Scene: 花火大会の打ち上げ跡 at 人気のない河川敷. Title concept: 接続不能の打ち上げ跡. Visual motif: 煙と空の椅子. Subject: a hand holding a small summer object. Composition: close-up of hands and an object, face not visible. Time: 夜. Weather and air: 薄曇り. Lighting: 青白い光. Color palette: rain-washed blue with small golden lights. Emotional tone: Smile, nostalgia, boundary, uncertainty, warmth without explanation. Poetic reference: 月が低く見えた。 / 扇風機に向かって『あー』と言いたくなった。 / 静けさだけ広がった。.",108.webp,images/memory/108.webp,YES,PENDING,UNREVIEWED,
